NS	X7	X10	X12	X24	X26	X34	X35	X36	X40	X43	X63	X66	X69	X71	X79	X83	X91	X102	X106	X112	X115	X119	X121	X122	X176	X182	X183	X185	X188	X190	X192	X194	X195	X204	X209	X213	X219	X221	X224	X227	X231	X232	X233	X237	X239	X241	X246	X247	X249	X250	X252	X256	X257	X258	X261	X264	X269	X271	X272	X273	X275	X278	X282	X283	X285	X293	X132	X138	X141	X151	X155	X160	X169	X174
hsa-miR-526a+hsa-miR-518c-5p+hsa-miR-518d-5p	1.690678434	1.907271951	2.280341101	2.289337199	2.187913257	2.291175835	2.354066791	1.303990215	2.359407567	2.33483813	2.127785558	1.613804086	2.084383158	2.525436698	2.175346582	2.496541215	2.370111656	1.774101521	2.158473695	2.117416025	2.144224496	2.299437932	2.437410599	2.294129143	1.640907186	1.990895479	1.785947215	2.641906978	2.459247256	2.469805854	2.265226462	2.02395189	2.083142231	2.343235959	2.349471912	2.347749987	2.126034802	2.406135607	3.26166769	2.981531101	2.32074059	2.59680411	2.20976399	2.671882515	2.36980114	2.241032104	2.64041908	2.585376194	2.07700107	1.998134963	1.787420852	2.688706881	2.30954184	2.066796511	2.252747284	2.110972535	2.387697214	2.306203919	1.622221563	1.646601473	2.182055434	2.431634437	2.454680094	2.259916234	2.070496514	2.683878602	2.44056164	2.182537678	1.874368383	1.898282296	2.000415743	1.846746768	2.52646907	2.399930146
hsa-miR-526b-5p	3.434367966	2.725076088	2.796179529	3.288015328	3.093435986	2.432530608	2.527162356	2.586300494	2.71901237	2.398214294	2.579152485	3.096393961	2.322118466	2.716003061	3.068874457	2.719275585	2.582698635	2.411151135	3.082501212	2.927769885	1.882192705	2.5010663	2.251835066	3.072838516	1.867871557	2.207752053	2.492415123	2.69856336	1.879463771	2.317784911	2.569567575	3.100467332	2.920721568	2.635082803	2.569933763	1.460656687	2.308633502	2.671983578	2.824487634	3.261053859	2.471387893	2.841908281	2.936529339	2.849481335	2.864850827	2.877133807	2.429554308	2.56600878	2.839585873	3.068738927	3.092093477	2.788784323	2.588063266	2.52994876	2.758411279	2.874519134	2.849813029	3.034257322	3.269772475	1.331987287	2.281613599	2.331658643	1.504196276	2.172808977	2.842835421	2.410277681	2.45457591	2.602893452	2.619323319	2.974906881	2.928457854	2.959948821	2.971081457	3.142975548
hsa-miR-532-3p	0.705984888	0.565646515	0.569846645	0.502561204	-0.133564525	0.436759954	-0.174690652	0.482691876	-0.230657547	0.215988272	-0.401159362	0.00241307	0.39051359	-0.038779616	0.892742277	0.072177615	0.518284434	0.296939897	1.108579659	1.259986384	0.227782324	0.276215668	0.638675627	-0.556268335	0.108848423	0.591760674	0.118235402	0.395317928	0.217932798	0.466566078	0.094766856	0.334195365	0.517260606	0.734938228	0.569458173	0.34805096	-0.213308297	0.519687464	0.584117922	-0.15883255	0.127343299	0.428890546	0.629066059	0.997679448	0.691268783	0.120336067	0.400720549	-0.193621503	0.184477859	0.226631089	-0.236618341	0.447621121	0.726042936	0.419732152	0.290419858	0.237393682	0.163970502	0.095709384	-0.34946701	-0.314500083	0.1628413	-0.207496557	-0.177931277	0.081237411	0.182189338	0.441217344	-0.051886555	0.612515491	0.268424022	0.123264578	-0.114895879	0.304673842	0.525602491	-0.013651492
hsa-miR-532-5p	-0.409403024	-1.174828217	-0.545419903	-0.848226197	-0.885630477	-0.808561908	-1.231788312	-2.174800929	-0.755666041	-1.462161343	-2.808867144	-0.771509607	-0.547190055	-0.614274123	-0.326094249	-1.412229371	-0.416998463	-1.054268528	-1.150870981	-0.855071747	-0.151398419	-0.501722869	-2.602040657	-0.320577802	-0.65651341	-1.248761604	-0.076774471	-0.557014481	0.808412304	-0.420598528	-0.7308131	-1.54453771	-0.34250083	-0.7744564	-0.787565959	-1.018163584	-0.674422033	-0.111941125	0.674547601	-0.817869426	-1.274423963	-0.426939849	-1.564229974	-0.840632414	-0.30089894	-1.001055598	-0.607520351	0.056379987	-0.798490093	-1.085464103	-0.238449309	-0.879847451	-0.513268002	-0.360969537	-0.423359653	-0.926827473	-0.33945573	-0.515793314	-0.897186632	-1.828101623	-0.550720819	-0.360705788	0.075271612	-0.631082649	-0.311171108	-0.730446555	-0.99008702	-0.229408508	0.225859417	-0.472940735	-2.287855418	-1.40088247	-1.497445342	-0.1898326
hsa-miR-539-3p	1.152021288	0.410932053	0.324780667	0.451252084	0.516505004	1.086332253	0.718685012	0.805330266	0.734073476	0.443885175	0.581284414	0.999973205	0.199703334	0.784974323	0.924482547	0.954852935	0.721297822	1.176681345	0.703920778	0.47749857	0.278246822	0.684947982	0.582399992	0.152687281	-0.052687531	-0.352932408	0.211739134	0.339840492	-0.268599377	0.433500124	0.927629637	0.981217041	0.315389969	0.011556712	0.670020618	0.764830116	0.391592049	0.733088175	0.022035707	0.82707782	0.391340875	0.577211393	-0.15727969	0.495243932	0.505630817	-0.982972002	0.005132424	0.546418857	0.568180555	0.589987124	0.381116934	0.389181059	1.123549211	0.664297043	-0.038022155	0.180701593	0.022850116	0.731247394	-0.23839698	0.692121749	-0.123918642	0.613130705	1.051193734	-0.621891781	0.675809006	-0.037903724	0.360175565	0.610712866	0.505119069	0.407898725	0.647050467	0.050239137	0.462173698	0.631177616
hsa-miR-539-5p	-0.066799898	0.142662442	-0.206016638	0.285106839	-0.042884469	0.41614019	0.161123066	-0.213171852	-0.05546029	0.436420436	-0.499585672	0.646225275	-0.354342341	0.081065911	0.258946435	0.553306717	0.120654836	0.076722986	0.259824736	-0.490479992	0.633916857	0.271095632	-0.188507408	-0.415201783	0.009579535	0.047510824	0.43370188	0.441801624	-0.361401358	0.027746563	0.418052235	-0.015611686	0.257935692	0.362711127	0.542480433	0.514183235	-0.021635771	0.280503961	-0.191677662	0.404504169	-0.313501941	0.257717137	0.582501737	-0.120334457	0.696497039	0.127086802	0.518753495	0.413618198	0.451470081	0.406849863	0.273456593	0.201944804	-0.424682498	0.213685166	-0.789068501	0.893629096	0.088434627	-0.015395506	-0.738750434	0.359835799	0.441790846	0.834374947	1.190484611	0.993497789	-0.587761659	-0.593910948	0.035573526	-0.262667938	-0.17930343	-0.282617018	-0.469832697	-0.044014923	-0.214195251	0.180694674
hsa-miR-541-3p	0.648646268	0.327151991	0.575235961	0.838237648	1.018825034	0.900432876	0.703080155	1.173601727	0.707043553	0.929171603	0.532319231	0.645823697	0.546403267	0.925839444	0.733789925	0.426223822	1.153424524	0.933546119	0.721449165	-0.118066298	0.677178527	0.167952442	1.02989385	0.485781488	0.302880263	0.474456128	1.203374698	0.406933099	0.117573153	0.531569864	0.217734073	0.477168006	0.479064128	0.359976481	0.155445233	0.703161611	0.721612265	0.973188731	1.280087593	0.91181843	0.719649609	0.501403691	0.572640213	1.267955511	0.482061787	0.882322363	1.180794563	0.766274044	0.831954714	0.211264971	0.838070007	0.42260525	0.327637191	0.257488423	0.835202151	0.969569918	1.062580281	0.859423887	0.786631834	0.680652418	1.04069794	0.934699593	0.937427142	0.833652319	0.871486508	0.963377205	0.533869827	0.637977581	0.611579983	0.841009669	0.917126929	0.51039709	0.668543601	0.146209946
hsa-miR-542-3p	3.137315945	2.999129847	3.226009184	2.650947247	2.815486169	2.730060011	2.354071584	3.088011945	2.996352047	3.065691418	3.156570804	2.885895011	2.739478938	2.875548473	3.051834203	2.65057899	2.735143927	3.514014161	2.837584938	1.99982204	2.728275384	2.649938485	1.701825656	2.690636017	2.242940138	2.504708196	2.826471501	2.008886927	1.893499149	1.218290175	2.284949372	1.86916302	2.196777549	1.448257624	2.178186224	2.099208114	1.958390858	2.815049338	2.450561909	2.62989	2.376866571	2.595270905	2.900397945	2.429612663	2.969650635	2.854109507	2.909393043	2.781337819	2.73660087	2.54843103	2.654171952	2.855473233	2.796450042	2.572209917	2.754870446	2.9386784	2.721682562	2.752951084	2.275365524	2.938033524	1.500149208	3.044861044	-0.796579948	2.917628844	2.373996735	2.205356297	2.852742087	2.214741469	3.452417708	3.499374074	2.54585112	2.261075973	2.518223226	2.731593892
hsa-miR-542-5p	1.699780743	1.717424686	1.802916473	1.560162052	1.706630905	1.519050883	1.761169112	1.575110914	1.830925887	1.616691109	1.257972927	1.609173551	1.564568452	1.964733466	1.369127093	1.378129437	1.427218542	1.292354548	1.682420991	0.994231244	1.526328423	1.3539976	1.813559643	1.243512491	1.852964941	1.86139203	1.887521851	1.45298411	1.322557569	1.343128491	1.58511	1.744559139	1.670619405	1.388492016	1.617642331	1.423734724	1.652915359	1.549667119	1.388431445	1.373090751	1.698101596	1.804661167	1.853768777	1.884231593	1.593101703	1.235877186	1.356161426	1.373246577	1.676064442	1.703606766	1.515444383	1.329121555	1.332083375	1.748947979	1.882205456	1.464443313	1.350472094	1.713802016	1.516805554	1.487750495	1.611252967	1.627504657	1.597444379	1.772108316	1.342280958	1.514224186	1.561859554	1.565916061	1.397998155	0.990362524	1.421434411	1.420649774	1.305751433	1.615238501
hsa-miR-543	0.270885734	-0.37327882	-0.375371312	-0.065144329	-0.105103732	-0.117128103	0.000368535	0.097193757	-0.064417691	0.451062289	-0.34048269	-0.410862598	-0.228418828	0.412372407	0.227351552	-1.513875112	0.550821371	0.223338736	0.561928468	0.619396849	-0.422915684	0.433364898	0.378878039	-0.660085994	0.093576374	-0.680766559	0.441415802	-0.695715287	-0.338666573	-0.157891216	-0.060841653	-0.735753844	0.049136799	-0.587364885	-0.21489275	0.422070508	0.276756405	0.138511687	0.12742271	-0.467908252	-0.041882188	0.091916245	0.543414554	0.267972993	-0.383883784	0.249057489	0.060971647	0.382747154	0.299271268	-0.390372754	0.094830853	0.208131501	0.106855924	0.709819219	-0.063987252	-0.387941964	-0.061400354	0.311596271	0.252609237	-0.397432881	0.361149039	-0.087027814	-1.213208786	-0.456898175	0.284033694	0.261311348	-0.292856746	-0.075669111	0.04461613	-0.417177089	-0.077878256	-0.2797606	-0.353440909	-0.353965232
hsa-miR-544a	-1.478393737	-0.385851425	0.058504021	-0.421577922	-0.30396707	-0.455531536	-0.376623042	-0.187443665	-0.881344758	-0.339704488	-0.489339638	-0.533866029	-0.813291308	-0.346314369	0.07295205	-0.054284183	-0.837139624	-0.681475074	-0.582373007	-1.763191279	-0.733006037	-1.161179673	-0.331021449	-0.35276727	0.003293836	-0.677375502	-1.025184549	-1.725468492	-0.394431144	-0.646134399	-0.34483254	-0.942479623	-0.258240943	-0.267709146	-0.149477328	-0.462676086	-1.500167464	-0.996380231	-1.461550628	-0.365785158	-0.456106744	0.065709059	-0.972163388	-0.030438774	-0.656278547	-0.989590064	-0.801376842	-0.425574413	-0.479302332	-0.802288422	-0.996497332	-0.786830832	-0.623998447	-1.319497137	-0.723784254	-0.80423686	-0.803665883	-0.776595171	-1.17860227	-0.10725707	-1.590059413	-0.484485773	-1.55886443	-0.741186368	-0.762589579	-0.420117239	-0.086438163	-0.772760431	-0.92582272	-0.663414943	0.198512163	-0.541904177	0.282735174	-0.050822068
hsa-miR-545-3p	1.576164188	1.806962433	2.399997029	1.972287238	2.355063267	2.494495199	2.068062466	1.819646436	3.045105966	2.231551022	2.271512171	1.994764365	2.436554916	2.299316546	1.523480097	2.404616387	1.718253917	1.89440149	1.832462537	1.744898795	1.441447633	1.889134138	2.223294099	2.16167945	1.670673597	1.581280934	1.518377856	2.617141057	3.091612543	1.994678471	2.582483259	2.178391374	1.851727551	1.707079407	1.740147103	2.461825349	2.998040526	3.211156094	2.247087289	3.118093216	2.435246255	2.139186768	2.105873097	2.13583909	3.319672517	2.641517792	2.13367177	2.678800176	3.124581373	3.133459383	2.571267062	1.87886776	1.409625441	1.653381122	2.923080174	2.524471826	3.064171111	2.032667397	1.839646933	2.316519068	2.368946334	2.26179102	1.592574922	2.251494662	1.55490197	2.404696393	2.233942789	2.629889173	2.596614348	2.329088183	2.316561174	1.888394972	2.537601126	1.243907515
hsa-miR-548a-3p	1.181919124	1.524640854	0.733969368	0.773096485	1.420992586	0.743485648	1.181219387	1.339059192	0.729436313	0.525263003	0.525162863	-0.098198968	1.500744092	0.770993865	0.411597053	0.512236428	0.253335419	-0.112944496	0.659907174	0.763474506	1.081682269	0.839953561	0.645318012	0.912454455	1.590449793	1.113877301	0.934517872	1.312514594	0.983265043	0.290300161	0.317742406	1.583447201	0.21193504	1.322113322	1.05230345	1.277082002	0.519257403	0.521060352	1.411666281	1.254631058	0.768396508	1.632890676	1.339141564	1.067700644	0.882177978	0.012205388	1.176912909	1.2856348	1.120154855	1.048122943	1.234324769	1.465663436	0.817804118	-0.280351517	0.788489911	1.589472222	1.169989929	1.447957383	1.753015492	1.105995572	0.54608862	0.583792065	1.088164464	1.11509225	1.183917147	0.734232891	1.063537547	0.435388651	0.767505899	0.782160024	0.137210674	-0.447174838	1.195733067	0.334467102
hsa-miR-548a-5p	-0.862266757	-0.666139497	-1.186625705	-1.131328389	-1.021008745	-0.824510193	-1.313079644	-1.125217854	-1.076771646	-0.999747899	-0.886486974	-0.840499749	-0.825794953	-0.636987679	-1.07371189	-0.599489197	-0.537163885	-0.58722799	-0.629603353	-0.59746851	-0.432088607	-0.814577553	-0.957203267	-1.12743858	-0.297236701	-0.931159281	-0.929687867	-1.220893107	-2.071170578	-1.522784277	-1.523483773	-1.977564841	-1.167040378	-1.578717097	-1.276436106	-0.913969994	-1.225813725	-1.500156972	-2.215228269	-1.84343744	-1.192978542	-1.147778205	-0.742118922	-1.589336659	-1.18847471	-2.045900088	-1.013545451	-1.201783458	-1.5775665	-1.8252674	-1.429740811	-1.017864919	-1.002223577	-0.507972081	-1.368633855	-0.985395245	-1.288363099	-2.127514537	-1.587691224	-0.898162479	-1.09947497	-1.232076956	-1.576948354	-1.325574534	-0.863078179	-1.122337929	-1.036207213	-0.049172875	-0.68481755	-0.173714345	-0.648645661	-0.783657675	-1.208440997	-0.766183482
hsa-miR-548aa+hsa-miR-548t-3p	-0.609445554	-0.682115298	-0.637567729	-0.973419871	-0.895397278	-0.430844148	-0.997324848	-0.621695442	-0.810876376	-1.080053635	-0.787106882	-0.127715289	-0.704845207	-0.753402748	-0.651667313	-0.653976794	-0.671158124	-0.853114011	-0.616012456	-0.840693241	-0.868610643	-0.885912797	-0.462135181	-0.899315624	-0.515893203	-1.18928517	-1.045235954	-1.610066009	-2.089563988	-1.973512271	-1.653025801	-1.082366475	-1.46785943	-1.195697395	-1.64974666	-1.027601292	-1.090942529	-1.068615433	-1.875854402	-2.049803663	-1.220434952	-1.221383525	-1.070029195	-1.223278847	-1.406825568	-1.278536539	-1.179423978	-1.69122752	-1.410760001	-1.182181575	-1.063695975	-1.270331721	-1.209202317	-1.010827839	-1.666024174	-1.206940775	-1.281669729	-1.424946728	-1.030622804	-0.771362563	-1.585292748	-1.545917768	-1.111833803	-1.118714687	-1.335393753	-0.922544807	0.478395759	0.294724358	3.634498262	5.157935938	3.713434661	4.376609365	4.161863372	4.157785366
hsa-miR-548ad-3p	-0.025949725	-0.466239179	-0.261064265	-0.486124988	-0.307707217	-0.931077716	-0.306652449	-0.172469051	-0.498969893	-0.592034579	-0.497644182	-0.901279885	0.279047764	-0.210797776	-0.66647147	-0.390577078	-0.017026034	0.193776122	-1.253215231	-1.758935333	-0.88183541	-0.547371343	-0.829039804	-0.317193973	0.179910561	-0.518497249	-0.739438674	-1.788559151	-0.654005099	-0.403017622	0.324851291	-0.616174981	-1.021899905	-0.584676072	0.087503964	-0.939990993	0.21517067	-0.319557039	-1.06352346	-0.606543855	-0.726358017	-0.488987485	-0.580028185	-0.153059703	-0.488697816	-0.315019953	-0.468088765	-0.460601328	-0.481407022	-0.044964309	-0.270929825	-0.638599404	-0.084564616	-0.308896754	-0.49578335	-0.369910996	-0.169345017	0.002249184	-0.48580952	0.079842758	-0.520203143	-0.194758651	0.442414981	-0.244269693	-0.251209208	0.376443746	-0.427475925	-0.419010645	-1.190038134	-1.961401016	-1.038069391	-0.901381339	-0.98197183	-0.621527858
hsa-miR-548ah-5p	2.784137609	2.57331966	2.797592333	2.395888789	2.550612543	2.440471011	2.824204103	2.829612167	2.571556681	3.46763067	2.89230292	2.946885541	3.776264439	2.587325272	2.711669698	2.583049913	3.312996153	3.854979626	2.993398328	1.318749918	4.330808302	2.709161715	2.721887981	2.620603257	3.747485901	2.404203587	2.605614977	2.705074631	3.017159005	2.647655646	3.53702246	2.567719797	3.67570894	2.960761628	2.523032698	2.919378757	2.56130114	3.031057017	2.758319285	2.479219766	3.685976589	2.86940283	3.053983752	3.165503488	3.255948407	2.640583326	3.394173135	2.750337537	4.140406257	2.790467437	2.483105964	2.826855113	2.536313939	2.614883734	2.658730725	2.734544462	2.662933639	2.509275244	3.377467437	2.25998846	3.037024537	2.599579668	2.802200743	2.498737666	2.940303797	2.934690758	3.328714857	3.319759704	2.9384107	3.07100237	3.35164912	3.131129676	3.447171272	3.126252164
hsa-miR-548ai+hsa-miR-570-5p	0.906367907	0.779425733	0.884942022	0.59566773	1.069485067	0.738082848	1.6374851	1.180743751	0.762052174	0.753952016	1.737172891	1.133804766	0.967469125	0.407271076	0.985752781	-0.496009278	0.285533586	0.443356192	0.058136152	0.260618272	0.841875483	0.224595019	0.826543639	0.946104503	0.886837754	0.964114931	0.863057658	1.231393374	1.141432322	1.24155814	1.144150051	1.300371372	0.660838962	1.367971658	1.05374168	1.009217356	0.935576573	1.076733496	1.441406848	1.283627327	0.973504202	1.098258054	0.808546369	1.152653923	1.009410269	1.273244596	0.863457692	0.822780164	0.952091816	0.772350528	1.298288138	0.893763559	0.811676319	1.095701895	1.190741897	1.082006453	0.93790904	1.200036027	0.556740949	0.874592273	1.621040063	0.743697056	-0.019056145	1.254193001	1.098065828	1.338402566	0.701038016	0.855495404	1.061372406	1.321455752	1.222174919	1.203271073	1.302699737	1.273457844
hsa-miR-548ak	1.162812888	0.807264298	1.394607858	1.590422846	1.118375938	1.571324725	1.111088646	1.525076787	1.558310503	1.232877039	1.556201835	2.00564322	1.276143223	0.888582777	1.598640871	1.625142649	1.612202864	1.339946374	1.062163648	1.058001385	1.15775823	0.84436527	1.150653924	1.06029123	-1.415821293	0.629634292	1.528683888	1.832822624	1.317792851	1.545014731	1.605305797	1.52111943	0.984164396	1.267778967	1.21851797	1.768792199	0.419145053	1.222382957	1.046396818	1.268956252	1.693804124	1.049209365	0.919620298	1.109649538	1.283503432	1.581455361	1.105618484	0.69501737	1.680608933	1.505185988	0.862846678	0.924104559	0.467323773	0.682383273	0.687391116	1.303643616	1.720265482	1.825267792	1.296031038	0.976430031	1.24661795	0.906433377	1.821828869	1.525737545	1.396061535	1.111926091	1.32623178	1.603193319	1.100834612	0.873842836	1.047560217	1.297757834	0.452688989	1.049577747
hsa-miR-548al	-0.07950466	0.009856175	-0.277600542	-0.117471587	0.146711509	0.427094767	0.275581991	-0.094486108	0.245738287	0.560954926	0.182270807	-0.186619318	0.040667656	0.087837286	-0.031900263	-0.634399484	0.047586771	-0.690979993	-0.091462057	-0.628712387	-0.223286669	-0.149686286	-0.334148707	-0.920439117	0.094240195	0.370121418	-0.016703416	0.46185931	0.510918827	0.365674039	0.419525879	0.175861931	-0.016238608	0.517272585	-0.286105966	0.544296757	-0.022345917	0.169454754	0.247834246	0.441781534	0.123849783	0.282387032	0.193760499	0.391336376	0.784458018	0.388729406	0.575615802	0.444183095	0.38762568	0.611913969	-0.275137487	0.286468972	0.117788835	0.582228565	0.556871247	0.439368984	0.459795355	0.669390107	0.565806152	0.292427278	-0.040902482	0.49830171	0.539252117	0.440968306	0.279286871	0.310595394	0.036414224	-0.179945809	-0.519223036	-0.183253384	0.029431488	-0.402970962	-0.254479162	-0.491396449
hsa-miR-548ar-3p	1.009832608	1.45711618	1.653231009	1.273557231	1.013690484	1.176613315	1.366242392	1.499871759	1.212180184	1.172480947	1.556143162	0.815661487	0.572584493	1.38278624	1.287687994	1.434420392	1.144059239	1.261267551	1.347739184	1.455373568	1.520151037	1.438164147	1.015515178	0.46130049	0.608079377	1.238927864	1.080133541	1.206197536	1.216877308	1.313875094	1.28418901	0.711749047	0.824381613	1.5162432	1.031573733	-0.365416053	1.454142961	1.150294085	0.706893462	1.036339549	0.726659799	1.181882424	1.149435976	1.456799972	1.304636611	1.082376308	1.510897285	1.38680459	0.716119331	1.213043339	1.186223657	1.390253485	1.086626723	1.76985665	1.048430729	1.241110919	0.840159056	1.145900064	1.593114449	0.969203389	0.478243648	0.704738661	0.40833315	1.349085919	0.347999365	0.947719449	0.666445627	1.328234676	1.649036185	0.996688866	0.490305233	0.58495866	1.118379027	0.640055841
