"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-miR-329-3p",0.203738671163866,-0.463546171488889,2.27819720018052,0.0250784271433989,0.968234464742539,-3.46127673623527
"hsa-miR-627-5p",0.569036357975841,-1.63342938615556,2.27231894580137,0.0254455646981519,0.968234464742539,-3.46962252730808
"hsa-miR-660-3p",0.156729880757353,0.256649193688889,2.24947519646479,0.026917578926157,0.968234464742539,-3.50188042261771
"hsa-miR-1279",0.206315537834034,1.24939765351111,2.2384399942902,0.0276550730665441,0.968234464742539,-3.51736332211117
"hsa-miR-146b-5p",-0.208409508872901,-2.78253068693333,-2.23092948568232,0.0281670857541324,0.968234464742539,-3.52786354210623
"hsa-miR-455-5p",0.250129696756303,1.50068993271111,2.21823946716715,0.0290510861143866,0.968234464742539,-3.54553615728543
"hsa-miR-506-3p",0.173205948519959,1.45701759963333,2.19855562299389,0.0304703233811758,0.968234464742539,-3.57277684635605
"hsa-miR-5001-3p",-0.284834670545169,-5.01181455853333,-2.1831762271422,0.0316209781167587,0.968234464742539,-3.59391471210738
"hsa-miR-1323",-0.15140135657458,1.0398299718,-2.13020997061983,0.0358785125287125,0.968234464742539,-3.6657281586779
"hsa-miR-210-5p",-0.193900341684874,0.178611293522222,-2.12056162372718,0.036705411360438,0.968234464742539,-3.67864451663102
"hsa-miR-566",-0.199154111082983,-1.79007562746667,-2.11775873611516,0.0369487021521007,0.968234464742539,-3.68238719216388
"hsa-miR-133a-5p",-0.219020474053571,1.87539518707778,-2.07981796878572,0.040381815632584,0.968234464742539,-3.73262334166454
"hsa-miR-548e-3p",-0.18314795207563,0.436433827588889,-2.07416007700389,0.0409166491784069,0.968234464742539,-3.74004661340698
"hsa-miR-151a-5p",0.241454635732142,-1.45318156551111,2.06717309130159,0.0415855320474341,0.968234464742539,-3.74918919341241
"hsa-miR-188-5p",0.134081656777311,0.917321211766667,2.06447633777174,0.0418462057632552,0.968234464742539,-3.75271069156435
"hsa-miR-592",0.11941134677416,1.42259441942222,2.04538815765336,0.0437318156036064,0.968234464742539,-3.77752099609935
"hsa-miR-373-3p",0.173705285599791,1.9376867388,2.04449885789997,0.0438214152354608,0.968234464742539,-3.7786719387102
"hsa-miR-125a-3p",0.104092230735295,1.89050671811111,2.03049320047362,0.045253446719201,0.968234464742539,-3.79674003931976
"hsa-miR-127-3p",0.115058460180673,2.41650683154444,2.00126049615509,0.0483720048274505,0.968234464742539,-3.834098360936
"hsa-miR-1206",0.130367401453781,0.579420824144444,1.98773643950275,0.0498757559289836,0.968234464742539,-3.85121930795892
"hsa-miR-129-5p",0.190072020447479,0.619435522466667,1.95933192309827,0.053164176452776,0.968234464742539,-3.88684264259265
"hsa-miR-1285-3p",-0.147998817737395,0.7835793162,-1.92560508270319,0.0573061746159561,0.968234464742539,-3.92854757763567
"hsa-miR-302a-3p",-0.205323006446429,0.873471832344444,-1.90657532320981,0.0597613938373711,0.968234464742539,-3.95179319803075
"hsa-miR-215-5p",0.156073231640756,0.818497855155556,1.9023659600893,0.0603163068347134,0.968234464742539,-3.95690718147318
"hsa-miR-4284",-0.156868593509454,0.177641371144444,-1.89303263887128,0.0615622051299348,0.968234464742539,-3.96821014719612
"hsa-miR-574-3p",-0.173262671659664,0.883712479,-1.86533585072175,0.0653875869674247,0.968234464742539,-4.00145788042961
"hsa-miR-211-3p",-0.208972765533613,0.0893025008777778,-1.85799340022073,0.0664344901059892,0.968234464742539,-4.01019795555274
"hsa-miR-365b-5p",0.15219773782563,0.0466749505,1.84921546985789,0.0677044526543346,0.968234464742539,-4.02060598521594
"hsa-miR-300",-0.223221832176471,-1.42023267121111,-1.84864056473008,0.0677883317941803,0.968234464742539,-4.021286102146
"hsa-miR-629-5p",0.173770232023109,-0.867446237866667,1.82030209934086,0.0720319345585863,0.968234464742539,-4.05457394002724
"hsa-miR-561-5p",-0.117429065287814,2.12155689863333,-1.81418884741117,0.0729758155409831,0.968234464742539,-4.06169390543994
"hsa-miR-320d",-0.211362976681722,-1.56645342118889,-1.81341641168472,0.0730958079241755,0.968234464742539,-4.06259200082399
"hsa-miR-1261",-0.112609667473738,1.90853958183333,-1.81266371048896,0.0732128925270055,0.968234464742539,-4.06346681811143
"hsa-miR-655-3p",0.208987505163865,-1.10822898664444,1.80739102476425,0.0740374529167435,0.968234464742539,-4.06958570580387
"hsa-miR-620",0.130372436850841,1.50568804265556,1.80509879862789,0.074398318278037,0.968234464742539,-4.07224076977476
"hsa-miR-195-5p",-0.133212390734244,0.706945130966667,-1.78900798582853,0.0769728281398296,0.968234464742539,-4.09079258093123
"hsa-miR-3151-5p",0.154443366315126,0.584288996933333,1.78141456224323,0.0782131662178714,0.968234464742539,-4.09949499840378
"hsa-miR-100-5p",-0.118442340928571,0.343134889077778,-1.78001219587307,0.078444033994333,0.968234464742539,-4.10109849663124
"hsa-miR-548ah-5p",-0.183189908105041,2.96338663353333,-1.77011347570087,0.080089717824921,0.968234464742539,-4.11238426627766
"hsa-miR-362-3p",-0.165200070919118,-1.55924028405556,-1.76837028407015,0.0803824605352387,0.968234464742539,-4.11436579262881
"hsa-miR-301a-3p",0.158837966306723,0.589340872366667,1.76826882744031,0.0803995258226838,0.968234464742539,-4.11448106602614
"hsa-miR-574-5p",-0.130869058146008,1.60421136344444,-1.7680722805856,0.0804325940633874,0.968234464742539,-4.11470436229046
"hsa-miR-1295a",-0.124471639346639,0.212716698655556,-1.76750068417077,0.0805288267645084,0.968234464742539,-4.11535362281761
"hsa-miR-3202",-0.18798906440126,-2.03326659088889,-1.766168613725,0.0807534601777889,0.968234464742539,-4.11686594327567
"hsa-miR-217",0.10508957340336,2.12597442472222,1.75765723485399,0.0822010168012815,0.968234464742539,-4.12650453480907
"hsa-miR-641",-0.263638056403362,-3.2397343863,-1.74687339385898,0.0840657120355505,0.968234464742539,-4.13865560460807
"hsa-miR-4448",-0.195337251504202,-1.57553006843333,-1.74583866747073,0.0842464485197332,0.968234464742539,-4.13981793337768
"hsa-miR-520d-3p",0.139528180871849,1.685028533,1.70940654122898,0.0908166282426771,0.968234464742539,-4.18034165732635
